OverTime,JobLevel,Department,JobInvolvement,MonthlyIncome,EducationField,JobRole,Age,JobSatisfaction,StockOptionLevel,WorkLifeBalance,RelationshipSatisfaction,NumCompaniesWorked,EnvironmentSatisfaction,BusinessTravel,ResearchTravelRare,YearsAtCompany,YearsNoChange,MaritalStatus,PercentSalaryHike,DistanceFromHome,DailyRate,Education,YearsSinceLastPromotion,TrainingTimesLastYear,PerformanceRating,Attrition
1,0.0,1,0.6666666666666667,0.10015797788309638,0,1,0.3095238095238095,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.0,0,1.0,0.13513513513513514,0.16666666666666666,2,0.4285714285714285,0.8928571428571428,0.4057347670250896,0.0,0.26666666666666666,0.16666666666666666,0.0,1
1,0.0,1,0.6666666666666667,0.08699315429173249,1,2,0.380952380952381,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0,1.0,0.05405405405405406,0.08333333333333333,2,0.0,0.6428571428571428,0.8903225806451613,0.25,0.06666666666666667,0.3333333333333333,0.0,1
0,0.0,1,1.0,0.12053712480252765,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0,1.0,0.16216216216216217,0.0,2,0.0714285714285714,0.14285714285714285,0.16487455197132617,0.25,0.0,0.8333333333333333,0.0,1
0,0.0,1,1.0,0.10142180094786732,1,2,0.09523809523809518,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,2,0.0,0.02702702702702703,0.0,2,0.1428571428571428,0.5357142857142857,0.7304659498207885,0.25,0.0,0.3333333333333333,0.0,1
1,0.75,0,0.3333333333333333,0.7592417061611374,0,5,0.8333333333333333,1.0,0.0,0.6666666666666667,0.6666666666666667,0.2222222222222222,0.0,0,0.0,0.6756756756756757,0.25,1,0.3571428571428571,0.03571428571428571,0.7992831541218638,0.75,0.2,0.5,0.0,1
0,0.0,1,0.6666666666666667,0.15455502896261192,0,1,0.4761904761904761,1.0,0.0,0.6666666666666667,0.6666666666666667,0.5555555555555556,1.0,0,1.0,0.08108108108108109,0.08333333333333333,0,0.0,0.03571428571428571,0.1913978494623656,0.5,0.06666666666666667,0.5,0.0,1
1,0.25,1,1.0,0.15808320168509743,2,3,0.14285714285714285,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,2,0.0,0.10810810810810811,0.08333333333333333,2,0.4999999999999999,0.35714285714285715,0.40788530465949824,0.25,0.06666666666666667,0.8333333333333333,0.0,1
1,0.0,0,0.3333333333333333,0.1262769878883623,0,6,0.42857142857142855,0.0,0.0,0.6666666666666667,0.3333333333333333,0.7777777777777777,0.6666666666666667,0,0.0,0.13513513513513514,0.0,0,0.8571428571428571,0.2857142857142857,0.7985663082437277,0.75,0.0,0.6666666666666666,1.0,0
1,0.5,1,0.6666666666666667,0.5784623486045287,0,7,0.380952380952381,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0,1.0,0.32432432432432434,0.16666666666666666,0,0.0,0.2142857142857143,0.22580645161290325,0.75,0.13333333333333333,0.6666666666666666,0.0,1
1,0.0,1,0.6666666666666667,0.011743022643496574,0,1,0.07142857142857145,1.0,0.0,0.6666666666666667,1.0,0.1111111111111111,0.6666666666666667,0,1.0,0.0,0.0,0,0.2142857142857143,0.5,0.20573476702508964,0.25,0.0,1.0,0.0,1
1,0.0,1,0.6666666666666667,0.10273828330700369,1,1,0.380952380952381,0.0,0.0,0.6666666666666667,0.6666666666666667,0.2222222222222222,0.3333333333333333,0,1.0,0.10810810810810811,0.08333333333333333,0,0.0,0.17857142857142855,0.42652329749103945,0.0,0.06666666666666667,0.3333333333333333,0.0,0
1,1.0,1,0.6666666666666667,0.9523433385992629,2,5,0.8333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.6666666666666667,0,1.0,0.3783783783783784,0.3333333333333333,2,0.0,0.14285714285714285,0.8444444444444444,0.5,0.26666666666666666,0.5,0.0,1
0,0.0,1,0.0,0.15323854660347552,0,1,0.3333333333333333,0.0,0.0,0.6666666666666667,0.3333333333333333,0.1111111111111111,0.3333333333333333,1,0.0,0.2702702702702703,0.16666666666666666,0,0.7857142857142857,0.5357142857142857,0.7318996415770609,0.0,0.4,0.8333333333333333,1.0,0
1,0.25,0,0.6666666666666667,0.3062664560294892,3,0,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.0,0.6666666666666667,0,0.0,0.24324324324324326,0.16666666666666666,1,0.0,0.25,0.42078853046594983,0.75,0.26666666666666666,0.3333333333333333,0.0,1
1,1.0,0,0.6666666666666667,0.9446024223275409,3,5,0.6666666666666665,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0,0.0,0.05405405405405406,0.08333333333333333,0,0.0714285714285714,0.03571428571428571,0.43082437275985663,0.75,0.13333333333333333,0.3333333333333333,0.0,1
1,0.0,1,0.6666666666666667,0.07830437072143234,1,2,0.35714285714285715,1.0,0.0,0.6666666666666667,1.0,0.4444444444444444,0.6666666666666667,0,1.0,0.02702702702702703,0.0,0,0.0,0.03571428571428571,0.5878136200716846,0.5,0.0,0.5,0.0,1
0,0.25,1,0.6666666666666667,0.2873091100579252,2,4,0.6190476190476188,1.0,0.0,1.0,1.0,0.2222222222222222,1.0,0,1.0,0.10810810810810811,0.08333333333333333,1,0.1428571428571428,0.3214285714285714,0.9713261648745519,0.75,0.06666666666666667,0.8333333333333333,0.0,1
1,0.25,0,0.6666666666666667,0.05671406003159558,4,6,0.49999999999999994,1.0,0.3333333333333333,1.0,0.6666666666666667,0.3333333333333333,1.0,0,0.0,0.02702702702702703,0.0,1,0.2142857142857143,0.14285714285714285,0.5670250896057347,0.5,0.0,1.0,0.0,0
0,0.0,1,0.6666666666666667,0.06761453396524486,1,1,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0,1.0,0.05405405405405406,0.0,1,0.3571428571428571,0.0,0.5082437275985663,0.5,0.13333333333333333,0.3333333333333333,0.0,0
1,0.0,1,1.0,0.08615060558188523,1,1,0.5952380952380951,0.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,0.1111111111111111,1.0,0,1.0,0.13513513513513514,0.08333333333333333,2,0.0714285714285714,0.03571428571428571,0.8379928315412186,0.25,0.06666666666666667,0.5,0.0,1
0,0.0,0,0.3333333333333333,0.08815165876777253,3,6,0.7619047619047619,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.1111111111111111,0.0,0,0.0,0.08108108108108109,0.0,1,0.2142857142857143,0.07142857142857142,0.5483870967741935,0.25,0.0,0.3333333333333333,0.0,0
1,0.0,0,0.6666666666666667,0.05292259083728278,3,6,0.4047619047619047,1.0,0.0,0.6666666666666667,0.0,0.1111111111111111,1.0,0,0.0,0.05405405405405406,0.16666666666666666,1,0.1428571428571428,0.03571428571428571,0.5634408602150538,0.5,0.13333333333333333,0.5,0.0,1
0,0.0,1,0.3333333333333333,0.12690889942074776,0,1,0.42857142857142855,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0,1.0,0.02702702702702703,0.0,1,0.2142857142857143,0.14285714285714285,0.5362007168458781,0.75,0.0,0.5,0.0,1
1,0.25,0,1.0,0.2299631384939442,0,0,0.35714285714285715,0.0,0.6666666666666666,0.6666666666666667,0.0,0.2222222222222222,0.6666666666666667,1,0.0,0.13513513513513514,0.08333333333333333,1,0.5714285714285713,0.0,0.7433691756272401,0.5,0.06666666666666667,0.5,0.0,1
1,0.0,1,0.6666666666666667,0.07014218009478673,0,2,0.21428571428571425,0.0,0.3333333333333333,0.6666666666666667,1.0,0.1111111111111111,1.0,0,1.0,0.02702702702702703,0.0,2,0.1428571428571428,0.03571428571428571,0.814336917562724,0.75,0.0,1.0,0.0,1
1,0.5,0,0.6666666666666667,0.4063717746182201,0,0,0.21428571428571425,0.6666666666666667,0.0,0.6666666666666667,1.0,0.1111111111111111,1.0,1,0.0,0.24324324324324326,0.08333333333333333,0,0.2857142857142857,0.25,0.6379928315412187,0.5,0.06666666666666667,0.0,0.0,1
1,1.0,1,0.6666666666666667,0.9760926803580833,4,7,0.5476190476190477,0.6666666666666667,0.0,0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,0,1.0,0.5945945945945946,0.6666666666666666,1,0.0714285714285714,0.39285714285714285,0.9003584229390681,0.5,1.0,0.0,0.0,0
1,0.25,0,0.6666666666666667,0.18741442864665614,3,0,0.380952380952381,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,2,0.0,0.24324324324324326,0.41666666666666663,0,0.6428571428571427,0.7857142857142857,0.6888888888888889,0.75,0.5333333333333333,0.3333333333333333,1.0,1
1,0.0,1,0.6666666666666667,0.10600315955766193,0,1,0.4523809523809524,0.3333333333333333,0.0,0.6666666666666667,0.0,0.4444444444444444,0.3333333333333333,0,1.0,0.02702702702702703,0.0,1,0.7142857142857143,0.6428571428571428,0.21792114695340503,0.25,0.0,0.16666666666666666,1.0,1
0,0.25,0,0.6666666666666667,0.25081621906266455,3,0,0.6666666666666665,1.0,0.0,0.6666666666666667,0.6666666666666667,0.4444444444444444,0.0,1,0.0,0.24324324324324326,0.0,0,0.7142857142857143,0.14285714285714285,0.7935483870967742,0.75,0.0,0.6666666666666666,1.0,1
1,0.0,1,1.0,0.06635071090047392,0,2,0.4047619047619047,1.0,0.0,0.6666666666666667,1.0,0.1111111111111111,1.0,0,1.0,0.02702702702702703,0.0,1,0.5714285714285713,0.25,0.8064516129032259,0.0,0.0,0.3333333333333333,0.0,1
0,0.5,1,0.3333333333333333,0.23022643496577147,0,2,0.7142857142857142,0.6666666666666667,0.0,0.6666666666666667,1.0,1.0,0.0,0,1.0,0.02702702702702703,0.0,0,0.1428571428571428,0.0,0.3741935483870968,0.25,0.0,0.3333333333333333,0.0,0
0,0.0,1,0.6666666666666667,0.1280674038967878,4,2,0.23809523809523808,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.1111111111111111,0.6666666666666667,0,1.0,0.05405405405405406,0.16666666666666666,0,0.1428571428571428,0.14285714285714285,0.9534050179211471,0.75,0.13333333333333333,0.5,0.0,0
0,0.25,0,0.6666666666666667,0.23407056345444974,3,0,0.6190476190476188,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5555555555555556,0.3333333333333333,0,0.0,0.10810810810810811,0.08333333333333333,2,0.7142857142857143,0.0,0.9921146953405018,1.0,0.06666666666666667,0.3333333333333333,1.0,1
0,0.5,1,0.3333333333333333,0.46735123749341756,1,4,0.4047619047619047,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.2222222222222222,0.6666666666666667,2,0.0,0.10810810810810811,0.0,1,0.1428571428571428,0.35714285714285715,0.7118279569892473,0.25,0.13333333333333333,0.5,0.0,1
0,0.25,0,0.3333333333333333,0.16577145866245394,3,0,0.19047619047619052,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.7777777777777777,0.6666666666666667,0,0.0,0.05405405405405406,0.0,1,0.5714285714285713,0.7857142857142857,0.9598566308243728,0.5,0.0,0.3333333333333333,0.0,1
0,0.5,1,0.6666666666666667,0.6555555555555556,0,7,0.35714285714285715,1.0,0.0,0.6666666666666667,0.6666666666666667,0.1111111111111111,0.0,1,0.0,0.40540540540540543,0.6666666666666666,0,0.0714285714285714,0.0,0.2946236559139785,0.25,0.5333333333333333,0.16666666666666666,0.0,1
1,0.5,0,0.6666666666666667,0.42443391258557134,0,0,0.4047619047619047,0.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,1,0.0,0.24324324324324326,0.08333333333333333,1,0.7857142857142857,0.6071428571428571,0.5369175627240144,1.0,0.06666666666666667,0.5,1.0,1
1,0.25,1,0.6666666666666667,0.2583464981569247,0,2,0.3095238095238095,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0,1.0,0.1891891891891892,0.08333333333333333,2,0.7857142857142857,0.2142857142857143,0.3949820788530466,0.75,0.06666666666666667,0.5,1.0,1
1,0.25,1,0.3333333333333333,0.2624539231174302,0,3,0.4523809523809524,0.6666666666666667,0.3333333333333333,1.0,0.6666666666666667,0.1111111111111111,0.0,0,1.0,0.1891891891891892,0.0,2,0.4999999999999999,0.0,0.7247311827956989,0.75,0.0,0.3333333333333333,0.0,1
0,0.25,1,0.6666666666666667,0.2713533438651922,1,3,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.1111111111111111,0.0,0,1.0,0.24324324324324326,0.5833333333333333,1,0.7857142857142857,0.0,0.23154121863799282,0.5,0.4666666666666667,0.5,1.0,1
1,0.25,1,0.6666666666666667,0.07356503422854135,0,2,0.4761904761904761,1.0,0.0,0.6666666666666667,1.0,0.1111111111111111,1.0,1,0.0,0.2702702702702703,0.25,0,0.0,0.9999999999999999,0.3935483870967742,1.0,0.6,0.3333333333333333,0.0,1
1,0.5,1,0.6666666666666667,0.4785150078988941,4,4,0.42857142857142855,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.1111111111111111,0.6666666666666667,0,1.0,0.4594594594594595,0.6666666666666666,2,0.1428571428571428,0.25,0.8021505376344086,0.5,0.8,0.3333333333333333,0.0,1
1,0.25,1,0.3333333333333333,0.2890995260663507,0,3,0.42857142857142855,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.1111111111111111,0.3333333333333333,1,0.0,0.16216216216216217,0.0,0,0.1428571428571428,0.35714285714285715,0.782078853046595,0.5,0.0,0.5,0.0,1
1,0.5,1,0.6666666666666667,0.45892575039494465,0,1,0.6428571428571428,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.2222222222222222,0.3333333333333333,0,1.0,0.02702702702702703,0.0,2,0.4285714285714285,0.2142857142857143,0.8853046594982079,0.5,0.0,0.3333333333333333,0.0,1
1,0.0,1,0.6666666666666667,0.062401263823064775,1,1,0.4047619047619047,0.0,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,1,0.0,0.08108108108108109,0.08333333333333333,1,0.1428571428571428,0.0,0.4014336917562724,0.5,0.06666666666666667,0.3333333333333333,0.0,1
0,0.0,1,0.3333333333333333,0.12527646129541864,1,1,0.42857142857142855,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0,1.0,0.02702702702702703,0.0,1,0.4285714285714285,0.2857142857142857,0.15340501792114697,0.5,0.0,0.0,0.0,0
1,0.25,0,0.3333333333333333,0.23507109004739338,0,0,0.976190476190476,0.6666666666666667,0.0,0.3333333333333333,1.0,0.7777777777777777,0.0,1,0.0,0.10810810810810811,0.08333333333333333,0,0.0,0.0,0.803584229390681,0.0,0.06666666666666667,0.3333333333333333,0.0,1
1,0.0,1,0.6666666666666667,0.08920484465508163,0,1,0.2619047619047619,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.0,0.6666666666666667,0,1.0,0.13513513513513514,0.0,1,0.8571428571428571,0.03571428571428571,0.8774193548387097,0.5,0.0,0.5,1.0,1
1,0.0,1,0.6666666666666667,0.07856766719325961,1,1,0.3095238095238095,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.1111111111111111,0.6666666666666667,0,1.0,0.02702702702702703,0.0,0,0.4285714285714285,0.0,0.7010752688172043,0.75,0.06666666666666667,0.6666666666666666,0.0,1
1,0.25,1,0.6666666666666667,0.27440758293838863,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,1.0,0.2702702702702703,0.0,1,0.4285714285714285,0.0,0.31827956989247314,0.5,0.0,0.5,0.0,1
1,0.25,1,0.6666666666666667,0.17983149025803055,0,3,0.3095238095238095,1.0,0.0,0.6666666666666667,1.0,0.1111111111111111,0.6666666666666667,0,1.0,0.2972972972972973,0.08333333333333333,0,0.8571428571428571,0.25,0.46021505376344085,0.75,0.06666666666666667,0.3333333333333333,1.0,1
0,0.5,1,0.6666666666666667,0.6443391258557135,2,7,0.6428571428571428,0.0,0.0,1.0,0.3333333333333333,0.4444444444444444,1.0,0,1.0,0.0,0.0,1,0.2142857142857143,0.17857142857142855,0.06379928315412187,0.75,0.0,0.5,0.0,1
1,0.5,1,0.6666666666666667,0.6664033701948394,1,7,0.4523809523809524,0.6666666666666667,0.0,1.0,0.0,0.4444444444444444,0.0,0,1.0,0.13513513513513514,0.0,0,0.1428571428571428,0.2142857142857143,0.21003584229390682,0.75,0.0,0.5,0.0,1
0,0.25,2,0.6666666666666667,0.21126908899420752,1,8,0.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.8888888888888888,0.3333333333333333,0,0.0,0.10810810810810811,0.0,2,0.7857142857142857,0.14285714285714285,0.6028673835125448,0.25,0.0,0.3333333333333333,1.0,1
1,0.0,1,0.3333333333333333,0.0974196945760927,1,1,0.4047619047619047,0.6666666666666667,0.0,0.6666666666666667,0.0,0.1111111111111111,0.3333333333333333,0,1.0,0.16216216216216217,0.0,0,0.4999999999999999,0.0,0.7956989247311828,0.5,0.0,0.5,0.0,1
1,0.5,0,0.6666666666666667,0.4860452869931543,0,0,0.8809523809523809,1.0,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.0,0,0.0,0.02702702702702703,0.0,1,0.2142857142857143,0.0,0.005017921146953416,0.25,0.06666666666666667,0.6666666666666666,0.0,1
0,0.25,1,0.0,0.22748815165876776,1,1,0.4761904761904761,1.0,1.0,0.6666666666666667,1.0,0.7777777777777777,0.3333333333333333,2,0.0,0.35135135135135137,0.08333333333333333,2,0.0714285714285714,0.17857142857142855,0.33620071684587816,0.5,0.06666666666666667,0.5,0.0,1
1,0.25,1,0.6666666666666667,0.17461822011585046,1,3,0.380952380952381,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.1111111111111111,0.0,0,1.0,0.13513513513513514,0.08333333333333333,1,0.2857142857142857,0.0,0.7519713261648746,0.25,0.06666666666666667,0.3333333333333333,0.0,1
1,0.5,1,0.0,0.32917324907846235,0,3,0.9047619047619047,1.0,0.0,0.3333333333333333,0.0,0.4444444444444444,1.0,0,1.0,0.16216216216216217,0.0,0,0.0,0.2142857142857143,0.9290322580645161,0.5,0.0,0.5,0.0,1
1,0.0,1,0.6666666666666667,0.05613480779357557,0,2,0.7857142857142856,1.0,0.6666666666666666,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0,1.0,0.10810810810810811,0.0,1,0.8571428571428571,0.2857142857142857,0.23512544802867386,0.75,0.0,0.6666666666666666,1.0,1
1,0.25,1,0.3333333333333333,0.16550816219062667,0,4,0.28571428571428564,1.0,1.0,0.6666666666666667,0.0,0.1111111111111111,0.6666666666666667,0,1.0,0.2972972972972973,0.6666666666666666,1,0.5714285714285713,0.03571428571428571,0.13189964157706094,0.5,0.6666666666666666,0.5,0.0,1
1,0.5,0,0.3333333333333333,0.45339652448657186,1,0,0.6666666666666665,1.0,0.0,0.6666666666666667,1.0,0.1111111111111111,0.6666666666666667,0,0.0,0.24324324324324326,0.3333333333333333,0,0.3571428571428571,0.2857142857142857,0.4050179211469534,0.25,0.26666666666666666,0.5,0.0,0
1,0.75,1,0.3333333333333333,0.657925223802001,0,4,0.5238095238095237,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.6666666666666667,1,0.0,0.5945945945945946,0.25,1,0.7857142857142857,0.0,0.3053763440860215,0.75,0.7333333333333333,0.5,1.0,1
0,0.25,0,0.6666666666666667,0.2333859926276988,3,0,0.7857142857142856,1.0,0.0,0.0,1.0,0.0,0.6666666666666667,0,0.0,0.2702702702702703,0.0,0,0.7857142857142857,0.7142857142857143,0.37849462365591396,0.75,0.06666666666666667,0.3333333333333333,1.0,1
0,0.25,0,0.3333333333333333,0.2211690363349131,1,0,0.28571428571428564,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.6666666666666667,0,0.0,0.2972972972972973,0.16666666666666666,2,0.0714285714285714,0.10714285714285714,0.8817204301075269,0.25,0.13333333333333333,0.6666666666666666,0.0,1
0,0.5,1,0.3333333333333333,0.508899420747762,1,4,0.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.2222222222222222,0.6666666666666667,1,0.0,0.2702702702702703,0.41666666666666663,1,0.1428571428571428,0.0,0.3827956989247312,0.5,0.6,0.8333333333333333,0.0,1
1,0.25,0,0.6666666666666667,0.2106898367561875,1,0,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.0,0.1111111111111111,0.3333333333333333,0,0.0,0.2972972972972973,0.41666666666666663,0,0.3571428571428571,0.17857142857142855,0.7089605734767025,0.75,0.3333333333333333,0.0,0.0,1
1,0.5,1,0.6666666666666667,0.660347551342812,4,7,0.857142857142857,0.6666666666666667,0.3333333333333333,0.0,0.0,1.0,0.0,0,1.0,0.10810810810810811,0.0,1,0.0714285714285714,0.03571428571428571,0.7978494623655914,0.75,0.0,0.8333333333333333,0.0,1
1,0.25,0,0.6666666666666667,0.21011058451816747,2,0,0.14285714285714285,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.08108108108108109,0.0,1,0.7142857142857143,0.07142857142857142,0.8953405017921147,0.25,0.0,0.3333333333333333,1.0,1
1,0.25,0,0.6666666666666667,0.1691416535018431,1,0,0.23809523809523808,0.6666666666666667,0.0,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,2,0.0,0.13513513513513514,0.0,1,0.2857142857142857,0.10714285714285714,0.011469534050179225,0.5,0.0,0.5,0.0,1
1,0.75,0,0.6666666666666667,0.6773565034228541,1,0,0.9523809523809523,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0,0.0,1.0,0.08333333333333333,0,0.1428571428571428,0.3214285714285714,0.414336917562724,0.75,0.06666666666666667,0.16666666666666666,0.0,1
1,0.25,1,0.6666666666666667,0.05439705107951554,1,2,0.6190476190476188,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666667,0.4444444444444444,0.3333333333333333,2,0.0,0.08108108108108109,0.08333333333333333,1,0.0714285714285714,0.7857142857142857,0.27598566308243727,0.5,0.06666666666666667,0.5,0.0,1
0,0.0,2,0.6666666666666667,0.05602948920484465,5,8,0.4523809523809524,0.0,0.0,0.6666666666666667,1.0,0.4444444444444444,0.6666666666666667,0,0.0,0.08108108108108109,0.0,2,0.7857142857142857,0.17857142857142855,0.5039426523297491,0.75,0.0,0.5,1.0,0
1,0.0,1,0.6666666666666667,0.10252764612954188,0,1,0.3333333333333333,0.0,0.0,0.6666666666666667,1.0,0.1111111111111111,1.0,0,1.0,0.02702702702702703,0.0,0,0.1428571428571428,0.0,0.5182795698924731,0.0,0.0,0.3333333333333333,0.0,1
0,0.0,1,0.3333333333333333,0.10094786729857821,0,2,0.047619047619047616,1.0,0.0,0.6666666666666667,0.3333333333333333,0.1111111111111111,1.0,1,0.0,0.02702702702702703,0.0,0,0.4999999999999999,0.17857142857142855,0.549820788530466,0.5,0.06666666666666667,0.8333333333333333,0.0,0
1,0.25,1,0.6666666666666667,0.2001053185887309,2,1,0.380952380952381,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.1111111111111111,0.0,0,1.0,0.43243243243243246,0.16666666666666666,0,0.2142857142857143,0.17857142857142855,0.4021505376344086,0.75,0.13333333333333333,0.5,0.0,1
1,0.25,1,0.3333333333333333,0.21874670879410216,0,4,0.4523809523809524,1.0,0.3333333333333333,1.0,1.0,0.5555555555555556,0.6666666666666667,2,0.0,0.02702702702702703,0.0,2,0.2142857142857143,0.03571428571428571,0.6709677419354839,0.25,0.0,0.3333333333333333,0.0,1
1,1.0,2,0.3333333333333333,0.939178515007899,5,5,0.976190476190476,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,0.6666666666666667,2,0.0,0.08108108108108109,0.16666666666666666,1,0.7142857142857143,0.03571428571428571,0.9433691756272402,0.75,0.13333333333333333,0.5,1.0,1
